#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
307;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
308;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
309;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
310;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
311;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
312;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
313;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
314;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
315;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
316;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
317;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
318;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
319;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
320;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
321;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
322;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;1b;16.1;6.0;20.45;18.0;14.76;0.15;0.17;0.0;0.05;10.97;
323;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;1a;22.2;5.5;14.63;10.38;4.06;0.05;0.06;0.0;0.0;2.36;
324;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;;;;;;;;0.96;1.08;;;88.83;
#
325;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
326;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
327;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
328;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;1b;16.1;6.0;20.45;18.0;14.76;0.15;0.17;0.0;0.05;10.97;
329;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;1a;22.2;5.5;14.63;10.38;4.06;0.05;0.06;0.0;0.0;2.36;
330;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;;;;;;;;0.96;1.08;;;88.83;
#
331;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
332;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
333;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
334;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
335;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
336;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
337;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
338;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
339;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
340;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
341;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
342;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
343;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
344;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
345;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
346;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
347;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
348;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
349;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
350;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
351;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
352;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;1b;16.1;6.0;20.45;18.0;14.76;0.15;0.17;0.0;0.05;10.97;
353;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;1a;22.2;5.5;14.63;10.38;4.06;0.05;0.06;0.0;0.0;2.36;
354;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;;;;;;;;0.96;1.08;;;88.83;
#
355;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
356;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
357;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
358;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;1b;16.1;6.0;20.45;18.0;14.76;0.15;0.17;0.0;0.05;10.97;
359;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;1a;22.2;5.5;14.63;10.38;4.06;0.05;0.06;0.0;0.0;2.36;
360;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;;;;;;;;0.96;1.08;;;88.83;
#
361;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
362;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
363;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
364;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
365;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
366;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
367;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
368;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
369;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
370;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
371;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
372;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
373;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
374;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
375;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
376;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
377;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
378;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
379;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
380;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
381;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
382;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;1b;16.1;6.0;20.45;18.0;14.76;0.15;0.17;0.0;0.05;10.97;
383;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;1a;22.2;5.5;14.63;10.38;4.06;0.05;0.06;0.0;0.0;2.36;
384;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;;;;;;;;0.96;1.08;;;88.83;
#
385;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
386;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
387;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
388;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;1b;16.1;6.0;20.45;18.0;14.76;0.15;0.17;0.0;0.05;10.97;
389;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;1a;22.2;5.5;14.63;10.38;4.06;0.05;0.06;0.0;0.0;2.36;
390;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;;;;;;;;0.96;1.08;;;88.83;
#
391;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
392;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
393;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
394;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
395;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
396;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
397;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
398;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
399;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
400;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
401;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
402;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
403;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
404;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
405;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
406;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
407;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
408;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
409;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
410;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
411;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
412;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;1b;16.1;6.0;20.45;18.0;14.76;0.15;0.17;0.0;0.05;10.97;
413;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;1a;22.2;5.5;14.63;10.38;4.06;0.05;0.06;0.0;0.0;2.36;
414;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;;;;;;;;0.96;1.08;;;88.83;
#
415;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
416;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
417;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
418;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;1b;16.1;6.0;20.45;18.0;14.76;0.15;0.17;0.0;0.05;10.97;
419;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;1a;22.2;5.5;14.63;10.38;4.06;0.05;0.06;0.0;0.0;2.36;
420;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;;;;;;;;0.96;1.08;;;88.83;
#
421;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
422;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
423;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
424;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
425;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
426;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
427;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
428;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
429;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
430;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
431;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
432;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
433;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
434;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
435;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
436;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
437;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
438;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
439;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
440;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
441;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
442;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;1b;16.1;6.0;20.45;18.0;14.76;0.15;0.17;0.0;0.05;10.97;
443;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;1a;22.2;5.5;14.63;10.38;4.06;0.05;0.06;0.0;0.0;2.36;
444;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;;;;;;;;0.96;1.08;;;88.83;
#
445;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
446;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;2b;6.4;3.5;26.02;25.09;24.2;0.16;0.18;0.0;0.45;16.6;
447;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.49;20.52;0.23;0.26;0.0;0.2;21.58;
448;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;1b;16.1;6.0;20.45;18.0;14.76;0.15;0.17;0.0;0.05;10.97;
449;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;1a;22.2;5.5;14.63;10.38;4.06;0.05;0.06;0.0;0.0;2.36;
450;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;;;;;;;;0.96;1.08;;;88.83;
#
451;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
452;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
453;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
454;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
455;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
456;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;Restholz 1;Restholz 1;26.8;2.2;4.95;2.61;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;;;;;;;;0.93;1.03;;;136.57;
#
457;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;71.29;
458;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;2b;6.4;3.5;26.03;25.11;24.21;0.16;0.18;0.0;0.41;31.25;
459;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;2a;10.0;6.0;24.15;22.3;19.86;0.23;0.25;0.0;0.17;23.35;
460;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;1b;16.1;5.0;19.77;17.21;14.17;0.11;0.13;0.0;0.05;8.36;
461;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
