#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
307;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
308;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
309;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
310;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
311;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
312;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;52;Fichte;100;Fichte_2_52;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
313;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
314;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
315;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
316;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
317;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
318;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;53;Fichte;100;Fichte_3_53;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
319;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
320;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
321;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
322;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
323;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
324;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;54;Tanne;101;Tanne_1_54;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
325;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
326;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
327;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
328;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
329;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
330;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;55;Tanne;101;Tanne_2_55;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
331;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
332;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
333;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
334;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
335;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
336;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;56;Fichte;100;Fichte_1_56;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
337;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
338;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
339;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
340;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
341;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
342;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;57;Fichte;100;Fichte_2_57;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
343;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
344;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
345;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
346;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
347;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
348;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
349;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
350;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
351;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
352;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
353;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
354;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
355;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
356;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
357;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
358;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
359;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
360;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
361;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
362;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
363;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
364;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
365;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
366;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
367;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
368;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
369;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
370;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
371;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
372;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
373;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
374;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
375;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
376;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
377;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
378;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
379;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
380;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
381;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
382;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
383;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
384;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
385;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
386;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
387;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
388;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
389;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
390;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
391;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
392;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
393;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
394;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
395;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
396;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
397;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
398;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
399;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
400;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
401;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
402;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
403;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
404;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
405;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
406;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
407;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
408;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
409;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
410;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
411;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
412;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
413;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
414;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
415;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
416;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
417;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
418;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
419;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
420;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
421;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
422;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
423;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
424;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
425;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
426;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
427;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
428;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
429;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
430;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
431;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
432;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
433;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
434;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
435;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
436;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
437;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
438;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
439;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
440;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
441;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
442;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
443;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
444;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
445;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;2b;0.3;6.0;31.57;28.12;26.08;0.37;0.41;0.0;0.63;37.3;
446;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;2a;6.9;6.0;25.75;24.2;22.55;0.27;0.3;0.0;0.32;25.02;
447;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;2a;13.5;5.5;22.19;20.34;18.09;0.17;0.2;0.0;0.12;16.16;
448;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;1b;19.55;3.0;17.57;16.01;14.17;0.06;0.07;0.0;0.04;4.22;
449;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;1a;22.85;4.5;13.76;10.1;5.02;0.04;0.04;0.0;0.0;1.81;
450;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;Restholz 1;Restholz 1;27.8;1.2;3.78;1.98;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;;;;;;;;0.9;1.02;;;84.53;
#
451;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
452;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
453;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
454;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
455;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
456;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;Restholz 1;Restholz 1;27.25;1.75;4.03;2.1;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;;;;;;;;0.87;0.97;;;88.25;
#
457;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;2b;0.3;6.0;32.37;28.24;26.08;0.38;0.41;0.0;0.58;41.27;
458;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;2a;6.9;6.0;25.76;24.21;22.37;0.27;0.3;0.0;0.28;27.56;
459;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;2a;13.5;4.0;21.94;20.31;18.39;0.12;0.14;0.0;0.12;12.76;
460;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;1b;17.9;3.0;17.97;16.29;14.43;0.06;0.07;0.0;0.05;4.38;
461;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;1a;21.2;5.5;14.04;10.05;5.15;0.04;0.05;0.0;0.0;2.24;
