#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
287;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
288;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
289;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
290;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;58;Fichte;100;Fichte_3_58;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
291;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
292;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
293;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
294;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
295;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;59;Tanne;101;Tanne_1_59;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
296;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
297;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
298;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
299;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
300;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;60;Tanne;101;Tanne_2_60;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
301;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
302;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
303;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
304;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
305;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;61;Fichte;100;Fichte_1_61;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
306;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
307;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
308;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
309;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
310;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;62;Fichte;100;Fichte_2_62;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
311;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
312;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
313;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
314;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
315;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;63;Fichte;100;Fichte_3_63;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
316;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
317;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
318;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
319;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
320;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;64;Tanne;101;Tanne_1_64;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
321;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
322;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
323;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
324;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
325;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;65;Tanne;101;Tanne_2_65;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
326;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
327;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
328;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
329;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
330;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;66;Fichte;100;Fichte_1_66;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
331;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
332;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
333;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
334;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
335;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;67;Fichte;100;Fichte_2_67;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
336;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
337;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
338;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
339;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
340;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;68;Fichte;100;Fichte_3_68;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
341;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
342;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
343;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
344;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
345;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;69;Tanne;101;Tanne_1_69;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
346;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
347;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
348;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
349;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
350;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;70;Tanne;101;Tanne_2_70;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
351;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
352;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
353;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
354;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
355;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;71;Fichte;100;Fichte_1_71;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
356;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
357;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
358;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
359;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
360;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;72;Fichte;100;Fichte_2_72;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
361;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
362;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
363;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
364;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
365;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;73;Fichte;100;Fichte_3_73;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
366;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
367;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
368;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
369;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
370;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;74;Tanne;101;Tanne_1_74;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
371;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
372;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
373;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
374;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
375;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;75;Tanne;101;Tanne_2_75;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
376;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
377;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
378;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
379;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
380;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;76;Fichte;100;Fichte_1_76;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
381;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
382;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
383;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
384;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
385;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;77;Fichte;100;Fichte_2_77;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
386;78;Fichte;100;Fichte_3_78;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
387;78;Fichte;100;Fichte_3_78;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
388;78;Fichte;100;Fichte_3_78;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
389;78;Fichte;100;Fichte_3_78;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
390;78;Fichte;100;Fichte_3_78;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;78;Fichte;100;Fichte_3_78;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
391;79;Tanne;101;Tanne_1_79;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
392;79;Tanne;101;Tanne_1_79;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
393;79;Tanne;101;Tanne_1_79;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
394;79;Tanne;101;Tanne_1_79;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
395;79;Tanne;101;Tanne_1_79;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;79;Tanne;101;Tanne_1_79;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
396;80;Tanne;101;Tanne_2_80;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
397;80;Tanne;101;Tanne_2_80;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
398;80;Tanne;101;Tanne_2_80;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
399;80;Tanne;101;Tanne_2_80;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
400;80;Tanne;101;Tanne_2_80;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;80;Tanne;101;Tanne_2_80;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
401;81;Fichte;100;Fichte_1_81;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
402;81;Fichte;100;Fichte_1_81;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
403;81;Fichte;100;Fichte_1_81;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
404;81;Fichte;100;Fichte_1_81;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
405;81;Fichte;100;Fichte_1_81;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;81;Fichte;100;Fichte_1_81;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
406;82;Fichte;100;Fichte_2_82;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
407;82;Fichte;100;Fichte_2_82;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
408;82;Fichte;100;Fichte_2_82;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
409;82;Fichte;100;Fichte_2_82;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
410;82;Fichte;100;Fichte_2_82;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;82;Fichte;100;Fichte_2_82;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
411;83;Fichte;100;Fichte_3_83;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
412;83;Fichte;100;Fichte_3_83;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
413;83;Fichte;100;Fichte_3_83;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
414;83;Fichte;100;Fichte_3_83;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
415;83;Fichte;100;Fichte_3_83;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;83;Fichte;100;Fichte_3_83;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
416;84;Tanne;101;Tanne_1_84;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
417;84;Tanne;101;Tanne_1_84;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
418;84;Tanne;101;Tanne_1_84;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
419;84;Tanne;101;Tanne_1_84;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
420;84;Tanne;101;Tanne_1_84;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;84;Tanne;101;Tanne_1_84;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
421;85;Tanne;101;Tanne_2_85;2010;32.0;29.0;L1;2a;13.1;6.0;22.43;20.45;18.0;0.19;0.22;0.69;0.11;17.86;
422;85;Tanne;101;Tanne_2_85;2010;32.0;29.0;L1;2a;7.0;6.0;25.69;24.15;22.49;0.27;0.3;0.41;0.31;24.91;
423;85;Tanne;101;Tanne_2_85;2010;32.0;29.0;L1;2b;0.9;6.0;30.7;27.63;25.75;0.36;0.4;0.03;0.59;35.91;
424;85;Tanne;101;Tanne_2_85;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.5;31.57;31.2;30.84;0.03;0.03;0.0;0.97;1.28;
425;85;Tanne;101;Tanne_2_85;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;19.2;9.8;17.9;11.87;0.0;0.11;0.13;0.0;0.0;5.57;
#Summe:;85;Tanne;101;Tanne_2_85;2010;32.0;29.0;;;;;;;;0.95;1.07;;;85.52;
#
426;86;Fichte;100;Fichte_1_86;2010;32.0;29.0;L1;2a;11.87;6.0;23.06;20.85;18.0;0.2;0.22;0.64;0.11;20.46;
427;86;Fichte;100;Fichte_1_86;2010;32.0;29.0;L1;2a;5.77;6.0;26.39;24.8;23.12;0.28;0.31;0.35;0.32;28.98;
428;86;Fichte;100;Fichte_1_86;2010;32.0;29.0;L1;2b;0.67;5.0;31.69;28.36;26.45;0.31;0.34;0.02;0.62;34.21;
429;86;Fichte;100;Fichte_1_86;2010;32.0;29.0;Restholz 1 unten;Restholz 1 unten;0.3;0.27;32.37;32.12;31.87;0.0;0.0;0.0;0.95;0.0;
430;86;Fichte;100;Fichte_1_86;2010;32.0;29.0;Restholz 1 oben;Restholz 1 oben;17.97;11.03;17.89;10.78;0.0;0.11;0.13;0.0;0.0;5.62;
#Summe:;86;Fichte;100;Fichte_1_86;2010;32.0;29.0;;;;;;;;0.9;1.0;;;89.26;
#
