#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftlänge [m];Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
#Summe:;533;Tanne;101;1939_533;1939;47.0;30.0;;;;;;;;2.12;2.4;;;227.76;
#
2812;534;Tanne;101;1939_534;1939;46.5;30.0;L1;4;0.3;6.0;45.96;40.75;37.77;0.78;0.87;0.0;1.37;86.52;
2813;534;Tanne;101;1939_534;1939;46.5;30.0;L1;3b;6.4;6.0;37.69;35.53;33.35;0.58;0.65;0.0;0.77;63.06;
2814;534;Tanne;101;1939_534;1939;46.5;30.0;L1;3a;12.5;6.0;33.27;30.71;27.56;0.43;0.49;0.0;0.32;47.02;
2815;534;Tanne;101;1939_534;1939;46.5;30.0;L1;2b;18.6;3.5;27.44;25.21;22.59;0.17;0.19;0.0;0.14;16.82;
2816;534;Tanne;101;1939_534;1939;46.5;30.0;L1;1b;22.2;3.5;22.43;19.23;15.25;0.1;0.11;0.0;0.03;7.24;
2817;534;Tanne;101;1939_534;1939;46.5;30.0;L1;1a;25.8;3.0;14.99;10.66;5.28;0.03;0.03;0.0;0.0;1.36;
2818;534;Tanne;101;1939_534;1939;46.5;30.0;Restholz 1;Restholz 1;28.9;1.1;4.87;2.54;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;534;Tanne;101;1939_534;1939;46.5;30.0;;;;;;;;2.08;2.35;;;222.06;
#
2819;535;Tanne;101;1939_535;1939;46.2;29.0;L1;4;0.3;6.0;45.58;40.59;37.65;0.77;0.86;0.0;1.3;85.71;
2820;535;Tanne;101;1939_535;1939;46.2;29.0;L1;3b;6.4;6.0;37.57;35.31;32.97;0.57;0.64;0.0;0.71;62.28;
2821;535;Tanne;101;1939_535;1939;46.2;29.0;L1;3a;12.5;6.0;32.89;30.14;26.76;0.42;0.47;0.0;0.27;45.33;
2822;535;Tanne;101;1939_535;1939;46.2;29.0;L1;2a;18.6;5.0;26.63;23.03;18.28;0.2;0.23;0.0;0.06;18.85;
2823;535;Tanne;101;1939_535;1939;46.2;29.0;L1;1a;23.7;5.0;18.06;11.31;1.46;0.05;0.06;0.0;0.0;2.73;
2824;535;Tanne;101;1939_535;1939;46.2;29.0;Restholz 1;Restholz 1;28.8;0.2;0.98;0.49;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;535;Tanne;101;1939_535;1939;46.2;29.0;;;;;;;;2.01;2.27;;;214.89;
#
2825;536;Tanne;101;1939_536;1939;45.6;29.0;L1;4;0.3;6.0;44.99;40.06;37.16;0.75;0.84;0.0;1.27;83.49;
2826;536;Tanne;101;1939_536;1939;45.6;29.0;L1;3b;6.4;5.5;37.08;35.03;32.95;0.51;0.58;0.0;0.73;56.06;
2827;536;Tanne;101;1939_536;1939;45.6;29.0;L1;3a;12.0;6.0;32.87;30.24;27.02;0.42;0.47;0.0;0.29;45.61;
2828;536;Tanne;101;1939_536;1939;45.6;29.0;L1;2a;18.1;5.5;26.9;23.13;18.04;0.22;0.26;0.0;0.06;20.96;
2829;536;Tanne;101;1939_536;1939;45.6;29.0;L1;1a;23.7;5.0;17.82;11.16;1.44;0.05;0.06;0.0;0.0;2.66;
2830;536;Tanne;101;1939_536;1939;45.6;29.0;Restholz 1;Restholz 1;28.8;0.2;0.97;0.49;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;536;Tanne;101;1939_536;1939;45.6;29.0;;;;;;;;1.96;2.21;;;208.8;
#
2831;537;Tanne;101;1939_537;1939;43.5;29.0;L1;4;0.3;3.0;42.92;40.22;38.22;0.36;0.41;0.0;1.47;40.17;
2832;537;Tanne;101;1939_537;1939;43.5;29.0;L1;3b;3.4;6.0;38.1;35.37;33.24;0.58;0.65;0.0;0.87;62.9;
2833;537;Tanne;101;1939_537;1939;43.5;29.0;L1;3a;9.5;6.0;33.17;30.97;28.38;0.44;0.49;0.0;0.41;47.83;
2834;537;Tanne;101;1939_537;1939;43.5;29.0;L1;2b;15.6;6.0;28.28;25.08;20.9;0.29;0.33;0.0;0.11;29.07;
2835;537;Tanne;101;1939_537;1939;43.5;29.0;L1;1b;21.7;3.0;20.73;18.03;14.73;0.07;0.08;0.0;0.03;5.4;
2836;537;Tanne;101;1939_537;1939;43.5;29.0;L1;1a;24.8;3.0;14.48;10.34;5.14;0.03;0.03;0.0;0.0;1.28;
2837;537;Tanne;101;1939_537;1939;43.5;29.0;Restholz 1;Restholz 1;27.9;1.1;4.74;2.47;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;537;Tanne;101;1939_537;1939;43.5;29.0;;;;;;;;1.76;1.99;;;186.69;
#
2838;538;Tanne;101;1939_538;1939;42.9;29.0;L1;3b;0.3;6.0;42.33;37.69;34.96;0.66;0.74;0.0;1.12;72.41;
2839;538;Tanne;101;1939_538;1939;42.9;29.0;L1;3a;6.4;6.0;34.88;32.78;30.62;0.49;0.55;0.0;0.61;53.7;
2840;538;Tanne;101;1939_538;1939;42.9;29.0;L1;2b;12.5;6.0;30.54;27.99;24.85;0.36;0.41;0.0;0.23;36.18;
2841;538;Tanne;101;1939_538;1939;42.9;29.0;L1;2a;18.6;4.0;24.73;22.13;18.91;0.15;0.17;0.0;0.07;13.78;
2842;538;Tanne;101;1939_538;1939;42.9;29.0;L1;1a;22.7;6.0;18.72;11.94;1.36;0.07;0.08;0.0;0.0;3.59;
2843;538;Tanne;101;1939_538;1939;42.9;29.0;Restholz 1;Restholz 1;28.8;0.2;0.91;0.46;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;538;Tanne;101;1939_538;1939;42.9;29.0;;;;;;;;1.73;1.96;;;179.66;
#
2844;539;Tanne;101;1939_539;1939;42.5;28.0;L1;3b;0.3;6.0;41.85;37.44;34.73;0.65;0.73;0.0;1.06;71.3;
2845;539;Tanne;101;1939_539;1939;42.5;28.0;L1;3a;6.4;6.0;34.65;32.45;30.14;0.48;0.54;0.0;0.55;52.62;
2846;539;Tanne;101;1939_539;1939;42.5;28.0;L1;2b;12.5;6.0;30.06;27.33;23.96;0.34;0.39;0.0;0.19;34.51;
2847;539;Tanne;101;1939_539;1939;42.5;28.0;L1;2a;18.6;3.5;23.83;21.36;18.33;0.12;0.14;0.0;0.06;11.19;
2848;539;Tanne;101;1939_539;1939;42.5;28.0;L1;1a;22.2;5.5;18.14;11.53;1.4;0.06;0.07;0.0;0.0;3.08;
2849;539;Tanne;101;1939_539;1939;42.5;28.0;Restholz 1;Restholz 1;27.8;0.2;0.94;0.48;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;539;Tanne;101;1939_539;1939;42.5;28.0;;;;;;;;1.66;1.87;;;172.7;
#
2850;540;Tanne;101;1939_540;1939;42.4;28.0;L1;3b;0.3;6.0;41.75;37.35;34.65;0.65;0.73;0.0;1.05;70.96;
2851;540;Tanne;101;1939_540;1939;42.4;28.0;L1;3a;6.4;6.0;34.57;32.38;30.07;0.48;0.54;0.0;0.55;52.38;
2852;540;Tanne;101;1939_540;1939;42.4;28.0;L1;2b;12.5;6.0;29.98;27.26;23.9;0.34;0.39;0.0;0.19;34.35;
2853;540;Tanne;101;1939_540;1939;42.4;28.0;L1;2a;18.6;3.5;23.77;21.31;18.29;0.12;0.14;0.0;0.06;11.13;
2854;540;Tanne;101;1939_540;1939;42.4;28.0;L1;1a;22.2;5.5;18.09;11.51;1.4;0.06;0.07;0.0;0.0;3.07;
2855;540;Tanne;101;1939_540;1939;42.4;28.0;Restholz 1;Restholz 1;27.8;0.2;0.94;0.47;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;540;Tanne;101;1939_540;1939;42.4;28.0;;;;;;;;1.65;1.86;;;171.89;
#
2856;541;Tanne;101;1939_541;1939;42.3;28.0;L1;3b;0.3;6.0;41.65;37.26;34.57;0.65;0.73;0.0;1.05;70.63;
2857;541;Tanne;101;1939_541;1939;42.3;28.0;L1;3a;6.4;6.0;34.49;32.3;30.0;0.48;0.54;0.0;0.55;52.13;
2858;541;Tanne;101;1939_541;1939;42.3;28.0;L1;2b;12.5;6.0;29.91;27.2;23.84;0.34;0.38;0.0;0.19;34.19;
2859;541;Tanne;101;1939_541;1939;42.3;28.0;L1;2a;18.6;3.5;23.72;21.26;18.25;0.12;0.14;0.0;0.06;11.08;
2860;541;Tanne;101;1939_541;1939;42.3;28.0;L1;1a;22.2;5.5;18.05;11.48;1.4;0.06;0.07;0.0;0.0;3.05;
2861;541;Tanne;101;1939_541;1939;42.3;28.0;Restholz 1;Restholz 1;27.8;0.2;0.94;0.47;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;541;Tanne;101;1939_541;1939;42.3;28.0;;;;;;;;1.64;1.86;;;171.08;
#
2862;542;Tanne;101;1939_542;1939;41.0;28.0;L1;3b;0.3;6.0;40.37;36.12;33.5;0.61;0.68;0.0;0.98;66.35;
2863;542;Tanne;101;1939_542;1939;41.0;28.0;L1;3a;6.4;6.0;33.43;31.31;29.07;0.45;0.5;0.0;0.51;48.97;
2864;542;Tanne;101;1939_542;1939;41.0;28.0;L1;2b;12.5;6.0;28.99;26.36;23.11;0.32;0.36;0.0;0.18;32.12;
2865;542;Tanne;101;1939_542;1939;41.0;28.0;L1;2a;18.6;3.0;22.99;20.97;18.59;0.1;0.11;0.0;0.07;9.14;
2866;542;Tanne;101;1939_542;1939;41.0;28.0;L1;1a;21.7;6.0;18.41;11.82;1.35;0.07;0.08;0.0;0.0;3.5;
2867;542;Tanne;101;1939_542;1939;41.0;28.0;Restholz 1;Restholz 1;27.8;0.2;0.91;0.46;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;542;Tanne;101;1939_542;1939;41.0;28.0;;;;;;;;1.54;1.74;;;160.09;
#
2868;543;Tanne;101;1939_543;1939;40.1;28.0;L1;3b;0.3;6.0;39.49;35.32;32.77;0.58;0.65;0.0;0.94;63.47;
2869;543;Tanne;101;1939_543;1939;40.1;28.0;L1;3a;6.4;6.0;32.7;30.62;28.44;0.43;0.48;0.0;0.49;46.85;
2870;543;Tanne;101;1939_543;1939;40.1;28.0;L1;2b;12.5;6.0;28.36;25.79;22.6;0.3;0.35;0.0;0.17;30.73;
2871;543;Tanne;101;1939_543;1939;40.1;28.0;L1;2a;18.6;3.0;22.48;20.51;18.18;0.09;0.11;0.0;0.07;8.75;
2872;543;Tanne;101;1939_543;1939;40.1;28.0;L1;1a;21.7;6.0;18.01;11.56;1.32;0.07;0.08;0.0;0.0;3.35;
2873;543;Tanne;101;1939_543;1939;40.1;28.0;Restholz 1;Restholz 1;27.8;0.2;0.89;0.45;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;543;Tanne;101;1939_543;1939;40.1;28.0;;;;;;;;1.48;1.67;;;153.14;
#
2874;544;Tanne;101;1939_544;1939;39.9;28.0;L1;3b;0.3;6.0;39.29;35.15;32.6;0.58;0.65;0.0;0.93;62.84;
2875;544;Tanne;101;1939_544;1939;39.9;28.0;L1;3a;6.4;6.0;32.53;30.47;28.29;0.42;0.48;0.0;0.49;46.38;
2876;544;Tanne;101;1939_544;1939;39.9;28.0;L1;2b;12.5;6.0;28.22;25.66;22.49;0.3;0.34;0.0;0.17;30.42;
2877;544;Tanne;101;1939_544;1939;39.9;28.0;L1;2a;18.6;3.0;22.37;20.41;18.09;0.09;0.11;0.0;0.07;8.66;
2878;544;Tanne;101;1939_544;1939;39.9;28.0;L1;1a;21.7;6.0;17.92;11.5;1.32;0.07;0.08;0.0;0.0;3.32;
2879;544;Tanne;101;1939_544;1939;39.9;28.0;Restholz 1;Restholz 1;27.8;0.2;0.89;0.45;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;544;Tanne;101;1939_544;1939;39.9;28.0;;;;;;;;1.46;1.65;;;151.62;
#
2880;545;Tanne;101;1939_545;1939;39.1;27.0;L1;3b;0.3;5.0;38.42;35.04;32.78;0.47;0.53;0.0;0.94;51.45;
2881;545;Tanne;101;1939_545;1939;39.1;27.0;L1;3a;5.4;6.0;32.7;30.52;28.3;0.43;0.48;0.0;0.49;46.58;
2882;545;Tanne;101;1939_545;1939;39.1;27.0;L1;2b;11.5;6.0;28.22;25.68;22.56;0.3;0.34;0.0;0.17;30.47;
2883;545;Tanne;101;1939_545;1939;39.1;27.0;L1;2a;17.6;3.0;22.44;20.52;18.24;0.09;0.11;0.0;0.07;8.75;
2884;545;Tanne;101;1939_545;1939;39.1;27.0;L1;1a;20.7;6.0;18.07;11.68;1.35;0.07;0.08;0.0;0.0;3.4;
2885;545;Tanne;101;1939_545;1939;39.1;27.0;Restholz 1;Restholz 1;26.8;0.2;0.91;0.46;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;545;Tanne;101;1939_545;1939;39.1;27.0;;;;;;;;1.36;1.54;;;140.65;
#
2886;546;Tanne;101;1939_546;1939;38.5;27.0;L1;3b;0.3;4.0;37.83;35.05;33.09;0.37;0.42;0.0;0.99;40.64;
2887;546;Tanne;101;1939_546;1939;38.5;27.0;L1;3a;4.4;6.0;33.0;30.75;28.62;0.43;0.49;0.0;0.54;47.35;
2888;546;Tanne;101;1939_546;1939;38.5;27.0;L1;2b;10.5;6.0;28.54;26.17;23.32;0.31;0.35;0.0;0.21;31.65;
2889;546;Tanne;101;1939_546;1939;38.5;27.0;L1;2a;16.6;3.5;23.21;21.19;18.75;0.12;0.13;0.0;0.08;10.99;
2890;546;Tanne;101;1939_546;1939;38.5;27.0;L1;1a;20.2;6.0;18.6;12.76;3.4;0.08;0.09;0.0;0.0;3.93;
2891;546;Tanne;101;1939_546;1939;38.5;27.0;Restholz 1;Restholz 1;26.3;0.7;3.0;1.54;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;546;Tanne;101;1939_546;1939;38.5;27.0;;;;;;;;1.32;1.49;;;134.56;
#
2892;547;Tanne;101;1939_547;1939;36.8;27.0;L1;3a;0.3;6.0;36.16;32.5;30.14;0.49;0.55;0.0;0.76;53.62;
2893;547;Tanne;101;1939_547;1939;36.8;27.0;L1;2b;6.4;6.0;30.07;28.05;25.88;0.36;0.4;0.0;0.38;36.39;
2894;547;Tanne;101;1939_547;1939;36.8;27.0;L1;2a;12.5;6.0;25.81;23.26;20.07;0.25;0.28;0.0;0.12;23.12;
2895;547;Tanne;101;1939_547;1939;36.8;27.0;L1;1b;18.6;3.5;19.95;17.55;14.53;0.08;0.09;0.0;0.03;6.0;
2896;547;Tanne;101;1939_547;1939;36.8;27.0;L1;1a;22.2;3.5;14.34;10.35;5.06;0.03;0.03;0.0;0.0;1.49;
2897;547;Tanne;101;1939_547;1939;36.8;27.0;Restholz 1;Restholz 1;25.8;1.2;4.71;2.48;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;547;Tanne;101;1939_547;1939;36.8;27.0;;;;;;;;1.21;1.37;;;120.65;
#
2898;548;Tanne;101;1939_548;1939;35.7;26.0;L1;3a;0.3;6.0;35.01;31.6;29.28;0.46;0.52;0.0;0.68;50.6;
2899;548;Tanne;101;1939_548;1939;35.7;26.0;L1;2b;6.4;6.0;29.21;27.12;24.86;0.34;0.38;0.0;0.32;34.03;
2900;548;Tanne;101;1939_548;1939;35.7;26.0;L1;2a;12.5;6.0;24.78;22.12;18.7;0.22;0.25;0.0;0.09;20.9;
2901;548;Tanne;101;1939_548;1939;35.7;26.0;L1;1a;18.6;6.0;18.57;13.56;5.47;0.09;0.1;0.0;0.0;4.31;
2902;548;Tanne;101;1939_548;1939;35.7;26.0;Restholz 1;Restholz 1;24.7;1.3;5.12;2.71;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;548;Tanne;101;1939_548;1939;35.7;26.0;;;;;;;;1.11;1.26;;;109.9;
#
2903;549;Tanne;101;1939_549;1939;35.4;26.0;L1;3a;0.3;6.0;34.71;31.34;29.04;0.46;0.51;0.0;0.67;49.76;
2904;549;Tanne;101;1939_549;1939;35.4;26.0;L1;2b;6.4;6.0;28.97;26.89;24.65;0.33;0.37;0.0;0.32;33.46;
2905;549;Tanne;101;1939_549;1939;35.4;26.0;L1;2a;12.5;6.0;24.57;21.93;18.55;0.22;0.25;0.0;0.09;20.55;
2906;549;Tanne;101;1939_549;1939;35.4;26.0;L1;1a;18.6;6.0;18.41;13.44;5.42;0.08;0.1;0.0;0.0;4.24;
2907;549;Tanne;101;1939_549;1939;35.4;26.0;Restholz 1;Restholz 1;24.7;1.3;5.08;2.68;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;549;Tanne;101;1939_549;1939;35.4;26.0;;;;;;;;1.09;1.23;;;108.06;
#
2908;550;Tanne;101;1939_550;1939;33.3;25.0;L1;3a;0.3;4.5;32.58;30.19;28.39;0.31;0.35;0.0;0.65;34.08;
2909;550;Tanne;101;1939_550;1939;33.3;25.0;L1;2b;4.9;6.0;28.32;26.23;24.07;0.32;0.35;0.0;0.32;31.88;
2910;550;Tanne;101;1939_550;1939;33.3;25.0;L1;2a;11.0;6.0;24.0;21.55;18.52;0.21;0.24;0.0;0.1;19.86;
2911;550;Tanne;101;1939_550;1939;33.3;25.0;L1;1b;17.1;3.0;18.4;16.44;14.02;0.06;0.07;0.0;0.03;4.46;
2912;550;Tanne;101;1939_550;1939;33.3;25.0;L1;1a;20.2;3.5;13.84;10.09;4.99;0.03;0.03;0.0;0.0;1.4;
2913;550;Tanne;101;1939_550;1939;33.3;25.0;Restholz 1;Restholz 1;23.8;1.2;4.64;2.45;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;550;Tanne;101;1939_550;1939;33.3;25.0;;;;;;;;0.93;1.05;;;91.72;
#
2914;551;Tanne;101;1939_551;1939;30.8;24.0;L1;2b;0.3;6.0;30.06;27.39;25.28;0.35;0.39;0.0;0.45;35.02;
2915;551;Tanne;101;1939_551;1939;30.8;24.0;L1;2a;6.4;6.0;25.21;23.14;20.88;0.25;0.28;0.0;0.19;22.92;
2916;551;Tanne;101;1939_551;1939;30.8;24.0;L1;1b;12.5;6.0;20.8;18.09;14.36;0.15;0.17;0.0;0.04;11.08;
2917;551;Tanne;101;1939_551;1939;30.8;24.0;L1;1a;18.6;4.0;14.21;10.49;5.14;0.03;0.04;0.0;0.0;1.72;
2918;551;Tanne;101;1939_551;1939;30.8;24.0;Restholz 1;Restholz 1;22.7;1.3;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;551;Tanne;101;1939_551;1939;30.8;24.0;;;;;;;;0.78;0.88;;;70.79;
#
2919;552;Tanne;101;1939_552;1939;28.5;23.0;L1;2b;0.3;6.0;27.75;25.39;23.36;0.3;0.33;0.0;0.36;30.03;
2920;552;Tanne;101;1939_552;1939;28.5;23.0;L1;2a;6.4;6.0;23.3;21.23;18.98;0.21;0.23;0.0;0.15;19.32;
2921;552;Tanne;101;1939_552;1939;28.5;23.0;L1;1b;12.5;4.5;18.9;16.92;14.39;0.1;0.11;0.0;0.04;7.21;
2922;552;Tanne;101;1939_552;1939;28.5;23.0;L1;1a;17.1;5.0;14.26;10.08;3.36;0.04;0.05;0.0;0.0;2.01;
2923;552;Tanne;101;1939_552;1939;28.5;23.0;Restholz 1;Restholz 1;22.2;0.8;3.01;1.57;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;552;Tanne;101;1939_552;1939;28.5;23.0;;;;;;;;0.64;0.73;;;58.58;
#
2924;553;Tanne;101;1939_553;1939;28.2;23.0;L1;2b;0.3;6.0;27.46;25.12;23.12;0.29;0.33;0.0;0.36;29.4;
2925;553;Tanne;101;1939_553;1939;28.2;23.0;L1;2a;6.4;6.0;23.05;21.01;18.78;0.2;0.23;0.0;0.14;18.92;
2926;553;Tanne;101;1939_553;1939;28.2;23.0;L1;1b;12.5;4.5;18.71;16.75;14.24;0.1;0.11;0.0;0.04;7.06;
2927;553;Tanne;101;1939_553;1939;28.2;23.0;L1;1a;17.1;4.5;14.11;10.47;4.93;0.04;0.04;0.0;0.0;1.92;
2928;553;Tanne;101;1939_553;1939;28.2;23.0;Restholz 1;Restholz 1;21.7;1.3;4.62;2.46;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;553;Tanne;101;1939_553;1939;28.2;23.0;;;;;;;;0.63;0.71;;;57.34;
#
2929;554;Tanne;101;1939_554;1939;25.6;22.0;L1;2a;0.3;6.0;24.86;22.84;20.93;0.24;0.27;0.0;0.27;22.41;
2930;554;Tanne;101;1939_554;1939;25.6;22.0;L1;1b;6.4;6.0;20.87;18.88;16.7;0.16;0.18;0.0;0.1;12.11;
2931;554;Tanne;101;1939_554;1939;25.6;22.0;L1;1a;12.5;6.0;16.62;13.88;9.59;0.09;0.1;0.0;0.01;4.4;
2932;554;Tanne;101;1939_554;1939;25.6;22.0;Restholz 1;Restholz 1;18.6;3.4;9.4;5.52;0.0;0.01;0.01;0.0;0.0;0.47;
#Summe:;554;Tanne;101;1939_554;1939;25.6;22.0;;;;;;;;0.5;0.57;;;39.38;
#
2933;555;Tanne;101;1939_555;1939;22.9;20.0;L1;2a;0.3;6.0;22.11;20.48;18.55;0.19;0.22;0.0;0.19;17.9;
2934;555;Tanne;101;1939_555;1939;22.9;20.0;L1;1b;6.4;6.0;18.48;16.42;14.14;0.12;0.14;0.0;0.06;9.18;
2935;555;Tanne;101;1939_555;1939;22.9;20.0;L1;1a;12.5;6.0;14.06;10.82;4.89;0.05;0.06;0.0;0.0;2.68;
2936;555;Tanne;101;1939_555;1939;22.9;20.0;Restholz 1;Restholz 1;18.6;1.4;4.61;2.49;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;555;Tanne;101;1939_555;1939;22.9;20.0;;;;;;;;0.37;0.42;;;29.8;
#
2937;556;Tanne;101;1939_556;1939;22.4;20.0;L1;2a;0.3;6.0;21.63;20.03;18.15;0.18;0.21;0.0;0.18;17.13;
2938;556;Tanne;101;1939_556;1939;22.4;20.0;L1;1b;6.4;5.5;18.08;16.23;14.24;0.11;0.13;0.0;0.06;8.2;
2939;556;Tanne;101;1939_556;1939;22.4;20.0;L1;1a;12.0;6.0;14.16;11.24;6.04;0.06;0.07;0.0;0.0;2.87;
2940;556;Tanne;101;1939_556;1939;22.4;20.0;Restholz 1;Restholz 1;18.1;1.9;5.8;3.22;0.0;0.0;0.0;0.0;0.0;0.09;
#Summe:;556;Tanne;101;1939_556;1939;22.4;20.0;;;;;;;;0.35;0.4;;;28.3;
#
2941;557;Tanne;101;1939_557;1939;20.1;18.0;L1;1b;0.3;6.0;19.29;17.97;16.0;0.15;0.16;0.0;0.12;10.86;
2942;557;Tanne;101;1939_557;1939;20.1;18.0;L1;1a;6.4;6.0;15.93;13.84;11.4;0.09;0.1;0.0;0.03;4.41;
2943;557;Tanne;101;1939_557;1939;20.1;18.0;Restholz 1;Restholz 1;12.5;5.5;11.3;7.52;0.0;0.03;0.03;0.0;0.0;1.25;
#Summe:;557;Tanne;101;1939_557;1939;20.1;18.0;;;;;;;;0.26;0.29;;;16.52;
#
2944;558;Tanne;101;1939_558;1939;18.2;17.0;L1;1b;0.3;6.0;17.41;16.24;14.31;0.12;0.13;0.0;0.09;8.85;
2945;558;Tanne;101;1939_558;1939;18.2;17.0;L1;1a;6.4;6.0;14.24;12.2;9.67;0.07;0.08;0.0;0.01;3.43;
2946;558;Tanne;101;1939_558;1939;18.2;17.0;Restholz 1;Restholz 1;12.5;4.5;9.56;6.2;0.0;0.01;0.02;0.0;0.0;0.71;
#Summe:;558;Tanne;101;1939_558;1939;18.2;17.0;;;;;;;;0.2;0.23;;;12.99;
#
2947;559;Tanne;101;1939_559;1939;17.1;16.0;L1;1b;0.3;4.5;16.3;15.63;14.26;0.08;0.09;0.0;0.09;6.07;
2948;559;Tanne;101;1939_559;1939;17.1;16.0;L1;1a;4.9;6.0;14.19;12.14;9.89;0.07;0.08;0.0;0.02;3.42;
2949;559;Tanne;101;1939_559;1939;17.1;16.0;Restholz 1;Restholz 1;11.0;5.0;9.8;6.58;0.0;0.02;0.02;0.0;0.0;0.86;
#Summe:;559;Tanne;101;1939_559;1939;17.1;16.0;;;;;;;;0.17;0.19;;;10.35;
#
2950;560;Tanne;101;1939_560;1939;16.6;15.0;L1;1b;0.3;4.0;15.77;15.28;14.04;0.07;0.08;0.0;0.08;5.12;
2951;560;Tanne;101;1939_560;1939;16.6;15.0;L1;1a;4.4;6.0;13.97;11.82;9.46;0.06;0.07;0.0;0.01;3.25;
2952;560;Tanne;101;1939_560;1939;16.6;15.0;Restholz 1;Restholz 1;10.5;4.5;9.37;6.25;0.0;0.01;0.02;0.0;0.0;0.71;
#Summe:;560;Tanne;101;1939_560;1939;16.6;15.0;;;;;;;;0.15;0.17;;;9.07;
#
2953;563;Tanne;101;1944_563;1944;50.2;34.0;L1;4;0.3;6.0;49.94;43.53;40.11;0.89;1.0;0.0;1.83;99.32;
2954;563;Tanne;101;1944_563;1944;50.2;34.0;L1;3b;6.4;6.0;40.03;37.99;36.24;0.66;0.74;0.0;1.13;72.21;
2955;563;Tanne;101;1944_563;1944;50.2;34.0;L1;3b;12.5;3.5;36.18;35.06;33.79;0.32;0.36;0.0;0.79;34.94;
2956;563;Tanne;101;1944_563;1944;50.2;34.0;L1;3a;16.1;6.0;33.72;31.08;27.79;0.44;0.5;0.0;0.32;48.16;
2957;563;Tanne;101;1944_563;1944;50.2;34.0;L1;2b;22.2;4.0;27.67;25.0;21.84;0.19;0.22;0.0;0.12;19.04;
2958;563;Tanne;101;1944_563;1944;50.2;34.0;L1;1b;26.3;3.5;21.67;18.32;14.26;0.09;0.1;0.0;0.03;6.59;
2959;563;Tanne;101;1944_563;1944;50.2;34.0;Restholz 1;Restholz 1;29.9;4.1;14.0;7.93;0.0;0.02;0.03;0.0;0.0;1.2;
#Summe:;563;Tanne;101;1944_563;1944;50.2;34.0;;;;;;;;2.62;2.95;;;281.46;
#
2960;564;Tanne;101;1944_564;1944;48.8;34.0;L1;4;0.3;6.0;48.55;42.31;38.99;0.84;0.95;0.0;1.73;93.86;
2961;564;Tanne;101;1944_564;1944;48.8;34.0;L1;3b;6.4;6.0;38.91;36.93;35.23;0.63;0.7;0.0;1.07;68.24;
2962;564;Tanne;101;1944_564;1944;48.8;34.0;L1;3a;12.5;6.0;35.17;33.22;30.78;0.5;0.57;0.0;0.54;54.93;
2963;564;Tanne;101;1944_564;1944;48.8;34.0;L1;2b;18.6;6.0;30.68;27.6;23.73;0.35;0.4;0.0;0.18;35.23;
2964;564;Tanne;101;1944_564;1944;48.8;34.0;L1;2a;24.7;3.0;23.59;21.23;18.51;0.1;0.12;0.0;0.07;9.4;
2965;564;Tanne;101;1944_564;1944;48.8;34.0;L1;1a;27.8;6.0;18.31;11.21;0.85;0.07;0.08;0.0;0.0;3.27;
2966;564;Tanne;101;1944_564;1944;48.8;34.0;Restholz 1;Restholz 1;33.9;0.1;0.43;0.21;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;564;Tanne;101;1944_564;1944;48.8;34.0;;;;;;;;2.49;2.81;;;264.92;
#
2967;565;Tanne;101;1944_565;1944;43.4;32.0;L1;4;0.3;3.0;43.04;40.03;37.83;0.36;0.4;0.0;1.6;39.88;
2968;565;Tanne;101;1944_565;1944;43.4;32.0;L1;3b;3.4;5.5;37.71;35.1;33.34;0.52;0.58;0.0;1.05;56.73;
2969;565;Tanne;101;1944_565;1944;43.4;32.0;L1;3a;9.0;6.0;33.28;31.55;29.57;0.45;0.51;0.0;0.57;49.6;
